group,Escherichia/Shigella,Veillonella,Bacillus,Arthrobacter,Plesiomonas,Paracoccus,Ralstonia,Prevotella,Victivallis,Acetanaerobacterium,Erysipelotrichaceae_incertae_sedis,Gardnerella,Coprobacillus,Pseudoflavonifractor,Delftia,Bilophila,Paraprevotella,Stenotrophomonas,Alteromonas,Enhydrobacter,Campylobacter,Dorea,Pseudocitrobacter,Anaerostipes,Marinobacter,Terrisporobacter,Rothia,Lautropia,Flavonifractor,Slackia,Psychrobacter,Weissella,Methylophaga,Clostridium_XlVb,Mycoplasma,Anaerococcus,Clostridium_III,Enterobacter,Barnesiella,Lactobacillus,Limnohabitans,Sphingopyxis,Atopobium,Clostridium_XVIII,Sphingobium,Coprococcus,Senegalimassilia,Holdemania,Polaromonas,Klebsiella,Vulcaniibacterium,Paraeggerthella,Gordonibacter,Shinella,Negativicoccus,Howardella,Micrococcus,Devosia,Lachnospira,Actinomyces,Treponema,Luteimonas,Robinsoniella,Alloprevotella,Catonella,Kocuria,Desulfovibrio,Cloacibacillus,Comamonas,Pelomonas,Rummeliibacillus,Cellulosilyticum,Adlercreutzia,Eikenella,Methylobacterium,Tepidimonas,Flavobacterium,Coprobacter,Ruminococcus2,Oribacterium,Rhodococcus,Leptotrichia,Aggregatibacter,Abiotrophia,Peptoniphilus,Brachybacterium,Faecalibacterium,Dialister,Anaerosporobacter,Selenomonas,Alcanivorax,Cronobacter,Lachnoanaerobaculum,Ottowia,Bacteroides,Stomatobaculum,Porphyrobacter,Romboutsia,Acinetobacter,Helicobacter,Vibrio,Enterococcus,Mobilitalea,Succinivibrio,Hydrogenoanaerobacterium,Hyphomicrobium,Chitinimonas,Lacihabitans,Cloacibacterium,Hydrogenophaga,Paenibacillus,Moryella,Intestinibacter,Xenophilus,Parvimonas,Zoogloea,Megamonas,Ramlibacter,Sutterella,Roseovarius,Phascolarctobacterium,Blastococcus,Rhodoluna,Butyrivibrio,Moraxella,Roseburia,Tsukamurella,Cellvibrio,Cetobacterium,Haemophilus,Roseomonas,Faecalitalea,Odoribacter,Serratia,Oxalobacter,Pantoea,Elizabethkingia,Leuconostoc,Propionispira,Buttiauxella,Raoultella,Methyloversatilis,Leifsonia,Microbacterium,Terrimonas,Obesumbacterium,Algoriphagus,Pyramidobacter,Arcobacter,Filifactor,Christensenella,Catenibacterium,Finegoldia,Neisseria,Ezakiella,Acidaminococcus,Shuttleworthia,Acetatifactor,Isoptericola,Hydrogenophilus,Aquabacterium,Mitsuokella,Catabacter,Thiothrix,Fretibacterium,Cardiobacterium,Massilia,Brevibacterium,Salinihabitans,Herpetosiphon,Burkholderia,Sphingorhabdus,Lawsonia,Anaeroglobus,Gordonia,Phyllobacterium,Porphyromonas,Caulobacter,Gemella,Melaminivora,Faecalicoccus,Clostridium_sensu_stricto,Pseudorhodobacter,Pseudobutyrivibrio,Lysobacter,Peptococcus,Lachnospiracea_incertae_sedis,Chryseobacterium,Undibacterium,Oceanobacillus,Clostridium_IV,Lactococcus,Tannerella,Thiopseudomonas,Pseudoxanthomonas,Holdemanella,Phocaeicola,Murdochiella,Thalassospira,Pelagibius,Novosphingobium,Parabacteroides,Butyricicoccus,Collinsella,Marivita,Leucobacter,Granulicatella,Eisenbergiella,Succinatimonas,Oscillibacter,Lactonifactor,Rhizobium,Schwartzia,Alistipes,Diplorickettsia,Coprothermobacter,Akkermansia,Erysipelothrix,Saccharopolyspora,Sphingobacterium,Cnuella,Butyricimonas,Capnocytophaga,Megasphaera,Corynebacterium,Nocardioides,Ruminococcus,Scardovia,Bulleidia,Alloscardovia,Halobacteriovorax,Geodermatophilus,Dermacoccus,Bosea,Nitrosospira,Intestinimonas,Azoarcus,Pseudoramibacter,Gemmiger,Brevibacillus,Skermanella,Thermicanus,Bdellovibrio,Brevundimonas,Centipeda,Aquihabitans,Sphingomonas,Bradyrhizobium,Phenylobacterium,Clostridium_XlVa,Shewanella,Gemmobacter,Hyphomonas,Luteolibacter,Actinobacillus,Allisonella,Allobaculum,Schlegelella,Youngiibacter,Sandaracinobacter,Pseudonocardia,Anaerofilum,Olsenella,Bifidobacterium,Mucispirillum,Tepidimicrobium,Turicibacter,Exiguobacterium,Aureimonas,Piscicoccus,Fusicatenibacter,Blautia,Rhodobacter,Kinneretia,Acidovorax,Chitinilyticum,Fusobacterium,Pasteurella,Parasutterella,Streptomyces,Aestuariibacter,Mucilaginibacter,Citrobacter,Alkanindiges,Geobacillus,Flavisolibacter,Eggerthella,Peptostreptococcus,Anaerotruncus,Methanobrevibacter,Eubacterium,Proteus,Propionibacterium,Solobacterium,Hungatella,Staphylococcus,Streptococcus,Morganella,Clostridium_XI,Elusimicrobium,Sneathia,Aeromonas,Pseudomonas
oCRC(huadong cohort),0.137164308,0.026470305,0.267109443,0,0,0.002406391,0,0.466839927,0,0,0.007219174,0,0,0.009625566,0.004812783,0.182885745,0.317643662,0,0,0,0,0.346520358,0,0.08663009,0,0,0.01684474,0,0.233419963,0.004812783,0,0.002406391,0,0.964962942,0,0,0,0.002406391,0.397054577,0.007219174,0.004812783,0,0,0.012031957,0.072191741,0.163634614,0.002406391,0.009625566,0.062566176,0.038502262,0,0,0,0,0,0,0,0,0,0.004812783,0.019251131,0,0,0.007219174,0.031283088,0,0.014438348,0,0,0,0,0,0,0,0,0,0,0.067378959,0.091442872,0.002406391,0,0,0.002406391,0,0,0.019251131,14.26268168,0.194917701,0,0.004812783,0,0,0,0,13.65867745,0,0,0.01684474,0,0,0,0,0,0,0.002406391,0,0,0,0,0,0,0,0.007219174,0,0.072191741,0,0.036095871,0,0,0,0.040908653,0,0,0.002406391,0,6.287900664,0,0,0,0.004812783,0,0,0.06978535,0,0,0,0,0,0,0,0,0.014438348,0,0,0,0,0,0,0,0.009625566,0,0,0,0,0,0,0,0,0,0,0,0.009625566,0,0.002406391,0,0,0,0,0,0.004812783,0.002406391,0,0,0,0,0,0.014438348,0,0.004812783,0,0,0.026470305,0.014438348,0,0.007219174,0,36.69506208,0,0,0,0.048127828,0,0,0,0,0,0,0,0,0,0,0.341707575,0,3.811723939,0,0,0,0.009625566,0,1.232072384,0,0.002406391,0,0.765232457,0.002406391,0,0.009625566,0,0,0,0,0.077004524,0,0.036095871,0,0,0.90961594,0,0,0,0,0,0,0,0,0.060159784,0.007219174,0,0.806141111,0,0,0,0,0.002406391,0,0,0.021657522,0.004812783,0,0.940899028,0,0,0,0,0,0.197324093,0,0,0,0,0,0.028876697,0,13.05467321,0,0,0.004812783,0,0,0,0.616036192,0.091442872,0,0,0,0.004812783,0.178072962,0,0.303205313,0,0,0,0.004812783,0,0,0,0,0.166041005,0,0,0.125132352,0,0.002406391,0.002406391,0,0.026470305,0.125132352,0,0,0,0,0.007219174,0.394648186
oCRC(huadong cohort),0.092392978,0.074427677,0.189918899,0,0,0.002566472,0,20.15706806,0,0,0.005132943,0,0,0.010265886,0.005132943,0,0.002566472,0,0,0.002566472,0,0.264346576,0,0.284878349,0,0,0.002566472,0,0.15912124,0.002566472,0,0.005132943,0,0.14372241,0,0,0,0.002566472,0.005132943,0.012832358,0.005132943,0,0.017965301,0.09495945,0.082127092,0.035930603,0.002566472,0,0.028231188,0.061595319,0,0,0.002566472,0,0,0,0,0,0.007699415,0.025664716,0.017965301,0,0,0.002566472,0,0.002566472,0.012832358,0,0,0,0,0,0,0,0.005132943,0,0,0,1.947951956,0,0,0,0,0.002566472,0.005132943,0.002566472,41.75905964,0.038497074,0,0,0,0,0,0,6.916641002,0,0,0.007699415,0,0.002566472,0,0,0,0,0,0,0,0,0,0,0,0,0.007699415,0,0,0,0.017965301,0,0,0,0.023098245,0,0,0,0,4.334770557,0,0,0,0.06416179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002566472,0,0.002566472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002566472,0.130890052,0,0,0,0,0,0,0.002566472,0.002566472,0,0,0.020531773,0,0,0,0,10.92290319,0,0,0,0.092392978,0,0,0,0,0,0,0,0,0,0,0.808438559,0,0.361872498,0,0,0,0,0,0.474797249,0,0,0,0.023098245,0.010265886,0,0,0,0,0,0,0,0,0.012832358,0.007699415,0,0.790473257,0,0,0,0,0,0,0,0,0.089826507,0,0,3.926701571,0,0,0,0,0,0,0,0.005132943,0.002566472,0,1.208808131,0.002566472,0,0,0,0.007699415,0,0,0.002566472,0,0,0,0.002566472,0.002566472,0.100092393,0,0,0,0,0,0,1.183143414,0.554357869,0,0,0,0,0,0,0.977825685,0,0,0,0,0,0,0,0.002566472,0.028231188,0.005132943,0,0.043630017,0,0,0,0,0.020531773,0.995790987,0,0,0,0,0.002566472,0.205317729
oCRC(huadong cohort),39.6809864,0.032618978,0,0,0,0,0,1.203640278,0,0.003261898,0,0,0.003261898,0.003261898,0,0.231594742,0,0,0,0,0,1.780996184,0,0.02935708,0,0.003261898,0,0,0.045666569,0,0,0,0,0.254428026,0,0,0.358808755,0.185928173,0.006523796,0.084809342,0,0,0,0.104380729,0,3.904491633,0.23485664,0,0,2.351828294,0,0,0.006523796,0,0,0.052190364,0,0,0,0,0,0,0,0.740450794,0,0,0,0.003261898,0,0,0,0,0.009785693,0,0,0,0,0,0.420784813,0.006523796,0,0,0,0,0.006523796,0,2.792184493,0.003261898,0,0,0,0,0,0,3.421730763,0,0,0.022833284,0,0,0,0.003261898,0,0,0,0,0,0,0,0,0,0,0.026095182,0,0.026095182,0,0.006523796,0,0,0,0.62954627,0,0,0,0,3.424992661,0,0,0,0.022833284,0,0,0.039142773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006523796,0.003261898,0,0.006523796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084809342,0,0.006523796,0,0,0.257689924,0,0,0,0,4.12956258,0,0,0,0.283785106,0,0,0,0,0.287047004,0,0,0,0,0,0.335975471,0,2.06478129,0,0,0.003261898,0.003261898,0,4.344847832,0,0,0,0.65890335,0,0.003261898,5.248393515,0,0,0,0,0.101118831,0,0.003261898,0,0,0.857879114,0,0,0,0,0,0,0,0,0.306618391,0,0,4.719966076,0,0,0,0,0,0,0,0,0,0,1.047069185,0,0,0,0,0,0,0,0,0,0,0,0.003261898,0,1.262354438,0,0.003261898,0,0,0,0,0.492546564,6.487914669,0,0,0,0,0.013047591,0,0.208761457,0,0,0,0,0,0,0,0.003261898,0.022833284,0.006523796,0,4.472061846,0.003261898,0,0,0.009785693,0,0.075023649,0.003261898,0,0,0,0,0
oCRC(huadong cohort),38.01080368,0.041235413,0.045358954,0,0,0,0.002061771,32.69349718,0,0,0,0,0,0.006185312,0,0.177312276,0.272153726,0,0,0,0,0.903055544,0,0.006185312,0,0,0.002061771,0,0.022679477,0,0,0.006185312,0,0.162879881,0,0,0,0.006185312,0.183497588,0.012370624,0.041235413,0.002061771,0.002061771,0.237103625,0.004123541,0.290709661,0,0,0.037111872,0.084532597,0,0,0,0.004123541,0,0,0,0,0,0.010308853,0.012370624,0,0,0.002061771,0,0.002061771,0.016494165,0.004123541,0,0,0,0,0,0,0.010308853,0,0.004123541,0.002061771,0.441218919,0,0,0.002061771,0.002061771,0,0,0.026803018,5.414209723,0.028864789,0,0,0,0,0,0,4.348274298,0.002061771,0,0.012370624,0.002061771,0.002061771,0.004123541,0,0,0,0,0,0,0.012370624,0,0.022679477,0,0,0,0,0.006185312,0,0.024741248,0,0.004123541,0.014432395,3.461712919,0,0.008247083,0.002061771,0,3.954476104,0,0,0.006185312,0.018555936,0,0,0.043297184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006185312,0.004123541,0,0,0,0,0,0,0,0,0,0.018555936,0.002061771,0,0,0,0,0,0,0,0,0,0.15875634,0.004123541,0,0,0,0,0,0.002061771,0,0,0,2.556595604,0.022679477,0,0,0,1.832914107,0,0,0,0.049482496,0,0,0,0,0,0,0,0,0,0,0.235041854,0.004123541,0.358748093,0,0,0,0.004123541,0,0.216485918,0,0,0,0.272153726,0,0,0.006185312,0,0,0,0,0.026803018,0,0.010308853,0.004123541,0,0.187621129,0,0,0,0,0,0,0.004123541,0,0.086594367,0.002061771,0,0.639148901,0,0,0,0,0.012370624,0,0,0.002061771,0,0,1.340150922,0.002061771,0.008247083,0.002061771,0.002061771,0,0,0.002061771,0.002061771,0,0,0,0,0,0.068038431,0,0,0,0,0,0,0.074223743,0.25359779,0,0.002061771,0,0,0.006185312,0,0.105150303,0,0,0,0,0,0,0,0,0,0.008247083,0,0.098964991,0,0,0.002061771,0,0.002061771,0.086594367,0,0,0,0,0.012370624,0.006185312
oCRC(huadong cohort),3.617511521,0.046082949,0,0,0,0.023041475,0.046082949,0.115207373,0,0,0,0,0,0.023041475,0.023041475,0.414746544,0,0,0,0,0,0.368663594,0,0,0,0,0.368663594,0,1.105990783,0,0,0,0,1.797235023,0,0,0,0,0.023041475,0.046082949,0.023041475,0,0.023041475,0.34562212,0,0.391705069,0,0,0.023041475,0,0,0,0,0,0,0,0,0.069124424,0,0.783410138,0.023041475,0,0,0,0,0,0,0,0,0,0,0,0,0.046082949,0,0,0,0,7.534562212,0,0,0,0,0,0,0.069124424,19.58525346,0.023041475,0,0,0,0,0.092165899,0,33.73271889,0,0,0.069124424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069124424,0,0.322580645,0.023041475,0,0,0,0,0.023041475,0,0,3.824884793,0,0,0.023041475,1.451612903,0,0,0.529953917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023041475,0,0,0.023041475,0,0,0,0,0,0,0,0,0,0,0.092165899,0,0,0.092165899,0,0,0,0,0.184331797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3640553,0,0.714285714,0,0,0,0,0,2.442396313,0,0.046082949,0,4.585253456,0,0,0,0,0,0,0,0,0,0,0.046082949,0,0.046082949,0,0,0,0,0,0,0,0,0,0,0,4.815668203,0,0,0,0,0.299539171,0,0,0.092165899,0,0,2.419354839,0,0,0,0,0.046082949,0.092165899,0,0,0,0,0,0,0,0.161290323,0,0,0,0,0,0,0,0,0,0,0,0,0.322580645,0,0,0,0,0,0.023041475,0,0,0,0,0.253456221,0.138248848,0,0,0.046082949,0.023041475,0,0.161290323,0.046082949,2.258064516,0,0,0,0,0,0.023041475
oCRC(huadong cohort),6.218501057,0.028450658,0.032515038,0,0,0,0,0.17273614,0,0,0,0,0,0.00203219,0.024386279,0.453178345,0,0,0,0.00609657,0,0.501950902,0,0.042675988,0,0,0.00203219,0.00203219,0.611689156,0,0,0.00406438,0,0.044708178,0,0.012193139,0,0.00609657,0.00812876,0.024386279,0.056901317,0,0.00812876,0.510079662,0.00406438,1.505852707,0,0,0.034547228,0.140221102,0,0,0,0,0,0,0,0.00203219,0.036579418,0.024386279,0.012193139,0,0,0.00203219,0,0.00406438,0.016257519,0,0,0,0,0,0,0.00203219,0.00203219,0,0.00812876,0.560884409,1.765973013,0,0,0.00609657,0,0,0.00203219,0.00812876,18.49089579,0.136156722,0,0,0,0,0,0,24.54682166,0,0,0.17273614,0.00203219,0.00812876,0.00203219,0.00203219,0,0,0.00203219,0,0,0.00609657,0,0.022354089,0,0,0,0,0.375955129,0,0.020321899,0,1.304665908,0,4.956511136,0.00609657,0.00203219,0.00203219,0,3.119411478,0.00203219,0,0,0.026418469,0,0,0.90229231,0,0,0,0.00406438,0,0,0,0,0.00406438,0.00203219,0,0,0,0,0,0.00203219,0.00406438,0,0.00203219,0,0,0,0,0,0,0.00203219,0,0.00406438,0,0,0,0,0,0,0,0,0,0.924646399,0.00609657,0,0,0,0,0.00203219,0.00203219,0.056901317,0,0,0.138188912,0,0,0.00609657,0,14.20703951,0,0,0,0.221508698,0,0,0,0,0,0,0,0,0,0.00203219,2.186636319,0,0.010160949,0,0,0.00609657,0.00203219,0,0.678751423,0,0,0,2.389855308,0.010160949,0,0.010160949,0.00203219,0,0,0,0.107706064,0,0.016257519,0.012193139,0,1.243700211,0,0,0,0,0,0.00203219,0.00203219,0,0.00203219,0,0,2.373597789,0,0,0,0,0.00406438,0,0,0.00609657,0.00203219,0,0.680783612,0.00609657,0,0.00203219,0,0,0.032515038,0,0.00406438,0,0,0,0.00203219,0.00203219,4.245244676,0,0,0.00406438,0,0,0,1.203056414,0.804747196,0,0,0,0.00203219,0.109738254,0,0.223540888,0,0,0,0,0,0,0,0.040643798,0.249959356,0,0,0.532433751,0,0,0.026418469,0,0.026418469,0.093480735,0,0,0,0,0.010160949,0.020321899
oCRC(huadong cohort),0.119604962,0.017086423,0.046133342,0.001708642,0,0,0.011960496,34.27878208,0,0.037590131,0,0.006834569,0,0.001708642,0.003417285,0.003417285,0,0.018795065,0,0,0.003417285,0.596316167,0,0.075180262,0,0.005125927,0.011960496,0,0.027338277,0,0,0,0,0.082014831,0.001708642,0,0.001708642,0.001708642,0.001708642,0.010251854,0.054676554,0,0,0.145234597,0.006834569,2.455319004,0.076888904,0,0.003417285,0.005125927,0,0,0.003417285,0.001708642,0,0,0,0,0,0.023920992,0.018795065,0,0,0.309264259,0.001708642,0.001708642,0.442538359,0,0.001708642,0,0,0,0,0,0.005125927,0,0.008543212,0,0.504049482,0.003417285,0.005125927,0.001708642,0,0,0,0.023920992,22.10812289,3.594983426,0,0,0,0,0,0,0.818439668,0.001708642,0,0.037590131,0.001708642,0,0.020503708,0,0,0,0.003417285,0,0.027338277,0.0444247,0,0.011960496,0,0,0.046133342,0,0.018795065,0,1.870963333,0,0.006834569,0.001708642,0.124730889,0,0.013669139,0,0,5.501828247,0,0,0,0.034172846,0,0,0.023920992,0,0,0,0.003417285,0,0,0,0,0,0,0,0,0,0.001708642,0,0,0.008543212,0,0,0.001708642,0,0,0,0,0.001708642,0,0,0.001708642,0.003417285,0,0.010251854,0,0,0,0,0,0.003417285,0.020503708,0.011960496,0,0,0,0,0.034172846,0.001708642,0.001708642,0,0,0.507466767,0,0,0,0,6.168198749,0,0,0,0.11789632,0,0,0,0.001708642,0.001708642,0,0,0,0,0,0.100809896,0,0.398113659,0,0,0,0.001708642,0,1.221679254,0,0,0,0.22895807,0.005125927,0,0.102518539,0,0,0,0,0.015377781,0.003417285,0.013669139,0.006834569,0,1.730854663,0,0,0,0,0,0,0.001708642,0,0.063219766,0.001708642,0,2.809007962,0,0,0,0,0.015377781,0,0,0.005125927,0.015377781,0.005125927,0.756928545,0.001708642,0,0.001708642,0,0,0.027338277,0,0,0,0,0,0,0.006834569,9.231794416,0.005125927,0,0.020503708,0,0,0,1.124286642,0.392987732,0,0,0,0.001708642,0.013669139,0,0.447664286,0,0,0,0,0,0,0,0,0.011960496,0,0,0.439121074,0.005125927,0,0,0,0.013669139,0.047841985,0,0,0,0,0.001708642,0.017086423
oCRC(huadong cohort),0.187058334,0.009237449,0.344094961,0,0,0,0.002309362,17.48649023,0,0,0,0,0,0.006928086,0.002309362,0.173202162,0,0,0,0,0,0.309454529,0,0.006928086,0.025402984,0,0.05311533,0,0.025402984,0,0,0,0,0.016165535,0,0,0,0,0.006928086,0.011546811,0.002309362,0,0.002309362,0.09699321,0.143180454,0.226317491,0,0.004618724,0.060043416,0.011546811,0,0,0,0,0,0,0,0,0.004618724,0.011546811,0.016165535,0,0,0.004618724,0,0,0.009237449,0,0,0,0,0,0,0,0,0,0,0,0.133943005,0.004618724,0,0,0,0,0,0.006928086,25.62699182,16.09163549,0,0,0,0,0.002309362,0,24.24137453,0.004618724,0,0.046187243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006928086,0,0.013856173,0,0,0.011546811,0.030021708,0,0,0,0,1.177774699,0,0,0,0.002309362,0,0,0.002309362,0,0,0,0,0.013856173,0,0,0,0,0,0,0,0,0,0,0.020784259,0.002309362,0,0.009237449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152417902,0,0,0,0,0,0.002309362,0.03233107,0.006928086,0,0,0.110849383,0.002309362,0,0,0,3.235416378,0,0,0,0.023093622,0,0,0,0,0.060043416,0,0,0,0,0,0.124705556,0,1.817468015,0,0,0.004618724,0.004618724,0,0.143180454,0,0,0,0.191677059,0.020784259,0,0.006928086,0,0,0,0,0.002309362,0,0.006928086,0,0,0.637383955,0,0,0,0,0,0,0,0,0.002309362,0,0,3.422474712,0,0,0,0,0,0,0,0.011546811,0,0,0.789801857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981478916,0,0,0,0,0,0,0.224008129,0.094683848,0,0,0.011546811,0,0.004618724,0,0.233245578,0,0,0,0.002309362,0,0,0,0,0.006928086,0.004618724,0,0.254029837,0,0,0,0,0,0.187058334,0,0,0,0,0.006928086,0.466491155
oCRC(huadong cohort),7.645326644,0,0,0,0,0,0,13.34932926,0.065437889,0,0,0,0,0.043625259,0,0.490784164,1.221507253,0,0,0,0,0.425346275,0,0.850692551,0,0,0,0,0.294470498,0,0,0,0,2.672047115,0,0,0.02181263,0,0.392627331,0,0,0,0,0.087250518,0,0.479877849,0,0,0,0.010906315,0,0,0,0,0,0,0,0,0,0.010906315,0,0,0,0,0,0,0.68709783,0,0,0,0,0,0,0,0,0,0,0,2.68295343,0,0,0,0,0,0,0,22.00894318,0.010906315,0,0,0,0,0,0,4.198931181,0,0,0.065437889,0,0,0,0.010906315,0,0,0,0,0,0,0,0,0,0,0,0,0.010906315,0,8.496019195,0,0.414439961,0,0.676191515,0,0,0,0,0.796160977,0,0,0,0.02181263,0,0,0.621659941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02181263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054531574,0,0,0,0,5.57312684,0,0,0,0.556222053,0,0,0,0,0,0,0,0,0,0,0.567128367,0.010906315,0.087250518,0,0,0,0.010906315,0,5.322281601,0,0,0,0.850692551,0,0,0.02181263,0,0,0,0,0.45806522,0,0,0,0,4.482495365,0,0,0,0,0,0,0,0,0.610753626,0,0,5.59493947,0,0,0,0,0,0,0,0,0,0,2.650234486,0,0,0,0,0,0.20721998,0,0,0,0,0,0.02181263,0,0.239938925,0,0,0,0,0,0,0.163594721,2.617515541,0,0,0,0,0.076344203,0,0.272657869,0,0,0,0.02181263,0,0,0,0.010906315,0.010906315,0.447158905,0,0.239938925,0,0,0,0,0,0.032718944,0,0,0,0,0,0
oCRC(huadong cohort),12.61662344,0.011613952,0.034841857,0.003871317,0,0,0.007742635,0.100654253,0,0,0.069683713,0.003871317,0,0.166466649,0.019356587,1.8233905,0.019356587,0,0,0.003871317,0,3.7358213,0,0.003871317,0,0,0.12001084,0,2.338275715,0,0,0,0,1.714993612,0,0.003871317,0,0.011613952,0,0.003871317,0.034841857,0,0.003871317,0.545855755,0.003871317,0.932987496,0,0.01548527,0.042584492,1.691765708,0,0,0,0.003871317,0.003871317,0,0,0.007742635,0.003871317,0.034841857,0.011613952,0.003871317,0,0,0,0.003871317,0.003871317,0,0,0,0,0,0,0,0.007742635,0,0.007742635,0,1.339475824,0.003871317,0,0,0,0,0.011613952,0.023227904,17.03766792,0.011613952,0,0.007742635,0,0,0,0,21.05996671,0,0,0.003871317,0,0.003871317,0,0.007742635,0,0,0.003871317,0,0,0.011613952,0,0.038713174,0,0,0.007742635,0,0,0,0.023227904,0,0,0.01548527,7.998141768,0.003871317,0.030970539,0,0,2.524098951,0,0,0,0,0,0,0.503271263,0.003871317,0,0,0.011613952,0,0,0,0,0,0,0,0,0,0.003871317,0,0,0,0,0,0.007742635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007742635,0,0.003871317,0.518756533,0,0,0,0,0,0,0.007742635,0.011613952,0,0,0.007742635,0.019356587,0,0,0,3.201579498,0,0,0,0.534241802,0,0,0,0,0,0,0,0,0,0.003871317,2.117610623,0,2.315047811,0,0,0.007742635,0.263249584,0,1.463357981,0,0.003871317,0,0.170337966,0,0,1.749835469,0.003871317,0,0,0,0,0,0,0.069683713,0,0.023227904,0,0,0,0,0,0,0.003871317,0,0.251635632,0.003871317,0,4.324261546,0,0,0,0,0.030970539,0,0,0.011613952,0,0.003871317,1.161395223,0,0.003871317,0,0,0,0,0,0.01548527,0,0,0,0,0,0.789748752,0,0,0,0,0,0,0.441330185,0.472300724,0,0,0,0.003871317,0.01548527,0,2.071154814,0,0,0,0,0,0,0,0.01548527,0.003871317,0.22453641,0,0.298091441,0,0.019356587,0,0.0890403,0.019356587,0.321319345,0,0,0,0,0,0.023227904
oCRC(huadong cohort),55.39441104,4.918480882,0.242788693,0,0,0,0.001607872,0.038588931,0,0,0,0,0,0.006431489,0.011255105,0.049844036,0.001607872,0,0,0.008039361,0,0.152747853,0,0.008039361,0,0,0.001607872,0,0.024118082,0,0,0,0,0.065922758,0,0,0.001607872,0.096472329,0.101295945,0.069138502,0.006431489,0,0,0.064314886,0.048236164,0.123806155,0,0.006431489,0.027333826,4.839695147,0,0,0,0,0,0,0,0,0,0.017686594,0.003215744,0,0,0.006431489,0,0,0.035373187,0,0,0,0,0,0,0,0,0,0,0.028941699,0.418046757,0,0,0,0,0,0,0.011255105,11.393382,0.020902338,0,0,0,0,0,0,3.661124867,0,0,0.192944657,0,0,0.001607872,0,0,0,0,0,0,0,0,0,0,0,0.003215744,0,0.073962119,0,0.012862977,0,0,0,0.783033733,0,0,0.004823616,0,1.524262791,0,0,0.006431489,0,0,0,0.006431489,0,0,0,0.001607872,0,0,0,0.001607872,0,0,0,0,0,0,0,0,0,0,0.004823616,0.001607872,0,0,0,0,0,0,0,0,0.001607872,0,0,0,0,0,0,0.001607872,0,0.001607872,0,0,0,0,0,0.040196804,0.006431489,0.001607872,0,0,0.215454867,0.003215744,0,0,0,8.502427887,0,0,0,0.096472329,0,0,0,0.001607872,0,0,0,0,0,0,0.397144419,0,0.170434447,0,0,0.009647233,0.014470849,0,0.321574428,0,0,0,0.223494228,0,0,0.012862977,0,0,0,0,0.004823616,0,0.004823616,0,0,0.38267357,0,0,0,0,0,0,0,0,0.004823616,0,0,2.844325819,0,0,0,0,0,0,0,0,0.003215744,0,0.820014792,0,0.001607872,0,0,0,0,0,0,0,0,0,0,0.001607872,0.252435926,0,0,0.001607872,0,0,0,0.321574428,0.144708493,0,0.001607872,0,0.001607872,0.025725954,0,0.078785735,0,0,0,0,0,0,0,0,0.057883397,0.02251021,0,0.184905296,0.057883397,0,0.009647233,0.001607872,0.008039361,0.057883397,0.001607872,0,0,0,0.003215744,0.151139981
