accession_id,ncbi_taxon_id_1654,ncbi_taxon_id_416916,ncbi_taxon_id_1283313,ncbi_taxon_id_836,ncbi_taxon_id_544,ncbi_taxon_id_156454,ncbi_taxon_id_1263,ncbi_taxon_id_29465,ncbi_taxon_id_1301,ncbi_taxon_id_570,ncbi_taxon_id_581,ncbi_taxon_id_906,ncbi_taxon_id_620,ncbi_taxon_id_724,ncbi_taxon_id_117563,ncbi_taxon_id_642,ncbi_taxon_id_561,ncbi_taxon_id_196081,ncbi_taxon_id_40544,ncbi_taxon_id_-1,ncbi_taxon_id_538,ncbi_taxon_id_35823,ncbi_taxon_id_841,ncbi_taxon_id_846,ncbi_taxon_id_2172,ncbi_taxon_id_1678,ncbi_taxon_id_61170,ncbi_taxon_id_713,ncbi_taxon_id_574697,ncbi_taxon_id_1243,ncbi_taxon_id_1253,ncbi_taxon_id_543311,ncbi_taxon_id_419014,ncbi_taxon_id_191303,ncbi_taxon_id_52225,ncbi_taxon_id_1578,ncbi_taxon_id_459786,ncbi_taxon_id_397864,ncbi_taxon_id_46255,ncbi_taxon_id_1298,ncbi_taxon_id_577309,ncbi_taxon_id_207244,ncbi_taxon_id_158846,ncbi_taxon_id_84111,ncbi_taxon_id_162289,ncbi_taxon_id_1380,ncbi_taxon_id_239934,ncbi_taxon_id_286,ncbi_taxon_id_292632,ncbi_taxon_id_33024,ncbi_taxon_id_568,ncbi_taxon_id_375288,ncbi_taxon_id_838,ncbi_taxon_id_194,ncbi_taxon_id_482,ncbi_taxon_id_946234,ncbi_taxon_id_904,ncbi_taxon_id_1743,ncbi_taxon_id_216851,ncbi_taxon_id_872,ncbi_taxon_id_100883,ncbi_taxon_id_35832,ncbi_taxon_id_583,ncbi_taxon_id_469,ncbi_taxon_id_1279,ncbi_taxon_id_135858,ncbi_taxon_id_1348911,ncbi_taxon_id_39948,ncbi_taxon_id_32008,ncbi_taxon_id_830,ncbi_taxon_id_1730,ncbi_taxon_id_239759,ncbi_taxon_id_84108,ncbi_taxon_id_586,ncbi_taxon_id_547,ncbi_taxon_id_1017280,ncbi_taxon_id_283168,ncbi_taxon_id_156973,ncbi_taxon_id_244127,ncbi_taxon_id_582472,ncbi_taxon_id_577310,ncbi_taxon_id_1357,ncbi_taxon_id_816,ncbi_taxon_id_32207,ncbi_taxon_id_1350,ncbi_taxon_id_447020,ncbi_taxon_id_1485,ncbi_taxon_id_580596,ncbi_taxon_id_848,ncbi_taxon_id_1257,ncbi_taxon_id_189330,ncbi_taxon_id_102106,ncbi_taxon_id_133925,ncbi_taxon_id_33042,ncbi_taxon_id_2701,ncbi_taxon_id_572511,ncbi_taxon_id_53335,group
SRR5947848,0.0,0.0,0.0,0.0,0.0,0.0,0.0029165999999999997,0.0,0.0,0.0001072,1.55e-05,0.0,0.0,0.0,0.0,0.0,0.103201,0.0,0.0,0.0071086000000000005,0.0,0.0,0.0219596,0.0,0.0001234,9.5e-06,0.0010622000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012185999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006227,1.0199999999999999e-05,0.0965991,0.0,0.0,0.0936284,0.0,0.0,0.0,0.0003362,0.0,0.0,0.0544576,6.46e-05,0.0,0.0100258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071321,0.0308287,0.0,0.0,0.00032369999999999995,5.3700000000000004e-05,0.0,0.0,0.0003365,0.0,0.0006572,0.0,0.547129,0.0,0.0,0.0,0.0030228,0.0,0.0,0.0,0.0003533,7.259999999999999e-05,0.0,0.0,0.0,0.0056555,0.0,"Colitis, Ulcerative"
SRR5947826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5100000000000001e-05,0.0,0.0,0.0,0.0,6.929999999999999e-05,0.0,0.0,0.00034250000000000003,0.0,0.0,0.010118499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009551299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749288,0.0,0.0027233,0.0,0.0,6.11e-05,0.0,0.0,0.0,0.0005669,0.0,0.0,0.0392339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252885,0.0,0.0,0.0001574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022180000000000002,0.0,0.0,0.0,0.832341,0.0,0.0,0.0,0.0027399,0.0,0.0,0.0,0.0001026,0.0,0.0,0.0,0.0,0.0015379,0.0,Crohn Disease
SRR5983291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007463999999999999,0.0010207999999999999,0.0,0.0,0.0,0.0,0.0004806000000000001,0.0,0.0,0.0,0.0,0.0,0.012983499999999999,0.0,0.0,0.00315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005135,0.0,0.0,0.0,0.0097375,0.0,0.0,0.0,0.0,0.0,0.00035779999999999997,0.0,0.0023163000000000003,0.0,0.0,0.035056199999999996,0.671787,0.0,0.0,0.0,0.0,0.0,0.062614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026155,0.0,0.0,0.0,0.0404557,0.0484508,0.0,0.0,0.0,0.0,0.0092765,0.0,0.0,0.0,0.0,0.0,0.08565400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001229,0.0012512,0.0,0.0,0.0,0.0035856,0.0,"Colitis, Ulcerative"
SRR5983429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002934,0.0,0.0031591999999999996,0.0,0.0,0.0,0.0003656,0.0,0.0,0.0,0.0,8.37e-05,0.024539,0.0,0.0,0.104751,0.0,0.0,4.98e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001193,0.0,0.0,0.0,0.0006164,0.0,0.0009328,0.0,0.0,0.0,0.0065980000000000006,0.0,0.0471309,0.0,0.0,0.0280271,0.0163861,0.0,0.0,0.0,0.0,0.0,0.07366439999999999,0.0,0.0,0.0006443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08725730000000001,0.059217399999999996,0.0,0.0,0.0,9.559999999999999e-05,0.0006469,3.0200000000000002e-05,0.0,0.0,0.0004305,0.000161,0.539764,0.0,0.0,0.0,8.829999999999999e-05,0.0,0.0,0.0,0.0004777,0.0,0.0,0.000281,0.0,0.0031156,0.0,nonIBD
SRR5947858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001542,3.16e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012767999999999998,0.0,0.0053415,0.0085985,0.0,0.0,4.34e-05,0.0,0.0,0.013964299999999999,9.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006883199999999999,0.0,0.0,0.0,0.0,1.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0024834,0.0,0.0,0.0975511,0.0,0.0,0.0,0.0034844000000000003,0.0,0.0,0.0344987,0.0,0.0,0.0009208999999999999,0.0,0.0,0.0,0.0,0.0,0.0036343000000000005,0.0,0.0,0.0257613,0.0872633,0.0,0.0,0.0,0.0001198,0.0,0.0,0.0,0.0,0.0,0.0,0.703244,0.0,0.0,0.0,0.0026086,0.0,0.0,3.18e-05,0.000199,0.0002221,0.0,0.0,0.0,0.0015700999999999998,0.0,Crohn Disease
SRR5947876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010209,0.0,0.0,0.0,0.0,0.0,0.0,0.0879453,0.0,0.0014865999999999998,0.0076535,0.0,0.0,0.0013347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022982700000000002,0.0,0.0,0.0,0.0,0.0002918,0.0,0.0,0.0,0.0,0.018086,0.0,0.010134,0.0,0.0,0.0,0.0,0.0,0.0,0.0005195,0.0,0.0,0.0034921999999999996,0.0,0.00042389999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0086475,0.0,0.0,0.0164921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022343000000000003,0.0,0.0,0.0,0.6832739999999999,0.0,0.0,0.0,0.07560539999999999,0.0,0.0221497,0.0,0.0040583,0.0,0.0,0.0,0.0,0.0321674,0.0,Crohn Disease
SRR5983273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07548669999999999,0.0008299,0.0099345,0.0,0.0,0.0,0.0038290999999999998,0.0,0.0,0.0111116,0.0,0.0,0.23058000000000003,0.0,0.0,0.0010532,0.0,0.0,0.0012441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027346400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587834,0.0,0.0,0.0,0.0223714,0.0,0.0,0.0,0.0013406,0.0008225,0.0,0.0,0.0,0.026216,0.0,nonIBD
SRR5983411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29611899999999997,0.0005995,0.255889,0.0,0.00031939999999999996,0.0,0.051824199999999994,0.0,0.0,0.00044160000000000005,0.0,0.0,0.0468508,0.0,0.0,0.00044130000000000005,0.0,0.0,0.0,0.0,0.0016963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001669,0.0,0.0,0.0014092000000000002,0.023643499999999998,0.0,0.0,0.0111555,0.0,0.0,0.16053499999999998,0.0,0.0006521000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.00020559999999999998,0.0,0.0,0.0,0.0018341,0.0,0.0,0.0,0.0,0.0,0.0,0.0002229,0.0,0.00013619999999999998,0.0,0.0151515,0.0,0.0,0.0,0.10227499999999999,0.0066953,0.0032881,0.0,0.0003625,0.0,0.0,0.0,0.0,0.0165835,0.0,Crohn Disease
SRR5983481,0.0,0.0,0.0,0.0,0.0,0.0,0.018557999999999998,0.0088756,0.00010510000000000001,0.0,0.0,0.0,0.0,0.00018769999999999998,0.0,0.0,0.013443,0.0,7.42e-05,0.0083177,0.0,0.0,0.004386600000000001,0.0,0.0,0.0261118,0.0004797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022121599999999998,0.0,0.0,0.0,0.0,7.03e-05,0.0,0.0004691,0.0,0.0,0.30625199999999997,0.0,0.057615400000000004,0.0,0.0,0.044972000000000005,0.0089633,0.0,0.0,0.005600699999999999,0.0,0.0,0.0226704,0.0,0.0,0.0001418,0.0,0.0,0.0,0.0,0.0,0.006873399999999999,0.0,0.0,0.0276425,0.0210087,0.0,0.0,0.0,0.0,0.0047722,0.0,2.96e-05,0.0,0.0001464,0.0,0.370342,0.0,0.0,0.0,0.0061583,0.0,0.0,0.0,0.0017728,0.0028545,0.0,0.0,0.0,0.0089835,0.0,nonIBD
SRR5947857,0.0,0.0,0.0,0.0041205,0.0,0.0,0.012382200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140859,0.0,0.0,0.06397219999999999,0.0,0.0,0.0049127,0.0,0.0039732,3.89e-05,0.0005645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289515,0.0,0.0,0.0,0.0,0.0,0.0,5.970000000000001e-05,0.0,0.0,0.005143300000000001,0.0351633,0.246822,0.0,0.0,0.07868180000000001,0.0,0.0,0.0,0.0013172999999999998,0.0,0.0,0.07404,0.0004231,0.0004881,0.0130179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261938,0.0577561,0.0,0.0,0.0,0.00015280000000000003,0.0,0.0,0.000584,0.0,0.0003007,0.0,0.31067900000000004,0.0,0.0,0.0,0.0063344000000000004,0.0,0.0,0.0,0.0039178,0.0007674,0.0,0.0,0.0,0.0051558,0.0,"Colitis, Ulcerative"
SRR5983305,0.0,0.0,0.0,0.0,0.0,0.0,0.0052228,0.0008167000000000001,8.68e-05,0.0,0.0,0.0,0.0,9.36e-05,4.36e-05,0.0,0.0,0.0,0.0,0.028315200000000002,0.0,0.0,0.0680349,0.0,0.0,0.0264276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005563,0.0020589000000000002,0.0,0.0,0.015697799999999998,0.0005882999999999999,0.0,1.34e-05,0.0,0.0,0.0,0.0,0.0006376,0.0,0.0,0.0033898,0.0,0.0,0.0,0.0,0.0021936,0.0,0.37532499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185563,0.0006165000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23645700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154421,0.0066432,0.0,0.011242499999999999,0.0,0.0145337,0.0,
SRR5983354,0.0,0.0,0.0,0.0,0.0,0.0,0.0040013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271865,0.0300505,0.0,0.0,0.0029422,0.0,0.0,0.0054376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032479999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005654,0.0,0.0403878,0.0,0.0,0.04623069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0218043,0.0,0.0,0.0016638,0.0,0.0,0.0,0.0,0.0,0.0023886999999999997,0.0,0.0,0.0321888,0.0780866,0.0,0.0,0.0,0.0,0.0106089,0.0,0.0,0.0,0.0,0.0,0.6924800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78e-05,9.25e-05,0.0,0.00010209999999999999,0.0,0.0004664,0.0,nonIBD
SRR5983413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019399999999999999,0.0,0.0,0.0,0.0,0.0,0.0012947999999999998,0.0,0.0,0.0042515,0.0,0.0,0.0008642000000000001,0.0,0.0,0.021535799999999997,0.0,0.0,0.0,3.09e-05,0.00015719999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046510000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011713,0.0,0.0001737,0.0,0.0,0.0420265,0.0,0.0,0.0,0.0002261,0.0,0.0,0.12449299999999999,0.0,0.0,0.0004758,0.0,0.0,0.0,0.0,0.0,0.011398600000000002,0.0,0.0,0.020787200000000002,0.00016919999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024132,0.0,0.7638720000000001,0.0,0.0,0.0,0.000511,0.0,0.0,0.0,0.0004802,3.37e-05,0.0,0.00021559999999999998,0.0,0.0010142,0.0,Crohn Disease
SRR5983307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011187,0.0,0.0,0.00633,0.0,0.0,9.41e-05,0.0,0.0,0.0087595,0.00016830000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8e-06,0.0173377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14e-05,0.0,0.0020988,0.0,0.0,0.06920430000000001,0.000186,0.0,0.0,0.0027164,0.0,0.0,0.290258,0.0,0.0,0.0005447999999999999,0.0,0.0,0.0,0.0,0.0,0.0038599,0.0,0.0,0.029613099999999996,0.0420714,0.0,0.0,0.0,0.000106,0.0,0.0,0.0,0.0,0.0,0.0,0.523143,0.0,0.0,0.0,6.6e-05,0.0,0.0,0.0,4.7499999999999996e-05,0.0007174999999999999,0.0,0.0,0.0,0.0014632999999999998,0.0,Crohn Disease
SRR5983427,0.0130556,0.0,0.0,0.0,0.0,0.0,0.0010475999999999999,0.00031939999999999996,0.0003909,0.0,0.0,0.0,0.0,0.0010172,0.00029110000000000003,0.0,0.00048619999999999995,0.0,0.012978700000000001,0.0062180000000000004,0.0,0.0,0.005154,0.0,0.0,0.0059429,5.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003805,0.010082299999999999,0.018069400000000003,0.0,0.0,0.011135700000000002,0.0001022,0.0100833,0.0,0.0,0.0,0.0018102,0.0,0.0363866,0.0,0.0,0.0737519,0.293564,0.0,0.0,0.0008048999999999999,0.0002773,0.0,0.0392637,0.0,0.0003909,0.0006335000000000001,0.0,0.0,0.0,0.0,0.0,0.0049989,0.0,0.0,0.0180055,0.03907669999999999,0.0,0.0,0.0,0.0,0.0066167,0.0,0.0,0.0,0.0,0.0,0.367869,0.000123,0.0,0.0,0.0101284,0.0,0.0,0.0,0.0017945,0.0004189,0.0,0.0011202,0.0,0.0061561,0.0,Crohn Disease
SRR5983370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174498,0.0006644,0.0,0.0,0.0,0.0,0.0013197,0.0,0.0,0.0,0.0,0.0,0.015053700000000001,0.0,0.0,0.23146999999999998,0.0,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051799099999999994,0.0,0.0,0.0,0.0007222999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0420009,0.0,0.0,0.0093639,0.0,0.0,0.0,0.0,0.012958,0.0,0.16526,0.0,0.0081896,0.0,0.0,0.0,0.0,0.0,0.0,0.0003584,0.0,0.0,0.104086,0.010363299999999999,0.0,0.0,0.0,0.0,0.009553299999999999,0.0,0.0,0.0,0.0,0.0,0.28767600000000004,0.0,0.0,0.0,0.0009168,0.0,0.0,0.0,0.0018028,0.0,0.0,0.0,0.0,0.0279415,0.0,
SRR5983361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043514,0.0,0.0,0.0219452,0.0,0.0,0.0032513999999999998,0.0,0.0,0.019456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058165699999999994,0.0,0.0,0.0,0.0174251,0.0,0.0063831,0.0,0.0,0.0,0.0,0.0,0.07103380000000001,0.0,0.0,0.08867430000000001,0.0189997,0.0,0.0,0.0017534,0.00014759999999999998,0.0,0.0926742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07645869999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486014,0.0,0.0,0.0,0.023446099999999997,0.0,0.0,0.0,0.0002599,0.0028986999999999997,0.0,0.0014026,0.0,0.0052593,0.0,"Colitis, Ulcerative"
SRR5983415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018659999999999998,0.0006155,0.0,0.0,0.0,0.0,0.0017365,0.0,0.0,0.0015773,0.0,0.0,0.0041445,0.0,0.0,0.011586299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093553,0.0,0.0011497,0.0,0.0,0.0,0.0,0.0,0.0,8.72e-05,0.0,0.0,0.0107236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029086999999999997,0.0,0.0,0.00014659999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001859,0.0,0.0,0.0,0.927611,0.0,0.0,0.0,0.022317200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037465,0.0,Crohn Disease
SRR5983355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131341,0.0034289999999999998,0.0,0.0,0.0,0.0,0.0007639999999999999,0.0,0.0,0.0655947,0.0,0.0,0.028730000000000002,0.0,0.0,0.0033939,0.0,0.0,0.022556599999999996,0.0024487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002622,0.0,0.0,0.0,0.0,0.0,0.0,0.0010405999999999998,0.0,0.0,0.271234,0.0,0.0,0.0,0.0008834,0.0,0.0,0.0347047,0.0,0.0003213,0.0,0.0,0.0,0.0,0.0,0.0,0.0018244000000000001,0.0,0.0,0.330921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17967300000000003,0.0,0.0,0.0,0.012331799999999999,0.0,0.0,0.0,0.008389,0.0017424,0.0,0.005542699999999999,0.0,0.0110791,0.0,"Colitis, Ulcerative"
SRR5947819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8086490000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183725,0.0,"Colitis, Ulcerative"
SRR5983326,0.0,0.0,0.0,8.329999999999999e-05,0.0,0.0,0.001552,0.003342,0.00023180000000000002,0.0048194,0.0,0.0,0.0,0.0026261999999999995,0.0,0.0,0.013435299999999999,0.0,5.02e-05,0.0383731,0.0,0.0,0.0867463,0.0,0.0,0.0013669,0.0009842000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017730000000000003,0.0118461,0.0003005,0.0,0.0,7.45e-05,0.000356,2.0800000000000004e-05,0.0,0.0,0.0,0.00024390000000000002,0.0,0.0083898,0.0,0.0,0.0915339,0.0116254,0.0,0.0,0.00046960000000000003,0.0,0.0,0.0491901,0.0,8.53e-05,0.0013022,4.6700000000000003e-05,0.0,0.0,0.0002812,0.0,0.0070409,0.0,0.00016049999999999997,0.0045561,0.0412427,0.0,0.0,0.0,0.0,0.0064137,0.0,0.0,0.0,0.0011712,0.0,0.579292,0.0,4.4399999999999995e-05,0.0,0.020247,0.0002632,0.0,0.0,0.0003816,0.0008108,0.0,0.0014263000000000001,0.0,0.0073958999999999995,0.0,"Colitis, Ulcerative"
SRR5983435,0.0,0.0,0.0,0.0,0.0,0.0,7.85e-05,4.4200000000000004e-05,0.0014186,0.0,0.0,0.0,0.0,0.0004941,0.0,0.0,0.0003666000000000001,0.0,0.0,0.019035299999999998,0.0,0.0,0.0029535,0.0,0.0,0.027947700000000002,0.00020930000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023243,0.0,0.0,0.0,0.0,0.0001134,0.0,0.0,0.0,0.0,0.0363759,0.0,0.019328,0.0,0.0,0.029224099999999996,0.120598,0.0,0.0,0.0008312,0.0022635999999999997,0.0,0.125716,0.0,0.0,0.0090876,0.0,0.0,0.0,0.0,0.0,0.13600199999999998,0.0,0.0,0.0217224,0.130289,0.0,0.0,0.0,0.0,0.008619700000000001,0.0,0.0031390000000000003,0.0,0.00038649999999999996,0.0,0.208293,0.0,0.0,0.0,0.062118400000000004,0.0,0.0,0.0,0.003061,0.0010022,0.0,0.0,0.0,0.0060387999999999996,0.0,nonIBD
SRR5983329,0.0,0.0,0.0,0.0,0.0,0.0,0.0017862,0.0002895,0.0,0.0,0.0,0.0,0.0,0.0010061,0.0,0.0,0.0,0.0,0.028169999999999997,0.004205100000000001,0.0,0.0,0.0040206999999999994,0.0,0.0,0.0058646,0.00011009999999999999,0.00030849999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032543,0.039477599999999995,0.0,0.0,0.011067899999999999,0.00020449999999999998,0.0008782999999999999,8.2e-06,0.0,0.0,0.0003469,0.0002701,0.0833234,0.0,0.0,0.0362537,0.445604,0.0,0.0,0.0001034,0.0,0.0,0.0641316,0.0,0.0,0.0012538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014145600000000001,0.0871885,0.0,0.0,0.0,0.0,0.0149151,0.0,0.0001491,0.0,0.0,0.0,0.13093,0.0,0.0,0.0,0.0094665,0.0,0.0,0.0,0.0015,0.0004455,0.0,0.0016599,0.0,0.0076615,0.0,nonIBD
SRR5983338,0.0,0.0,0.0,1.1000000000000001e-05,0.0,0.0,0.0123665,0.0,0.0,0.0,0.0,0.0,9.95e-05,3.55e-05,0.0,0.0,0.109887,0.0,0.0,0.014613399999999999,0.0,0.0,0.047767300000000006,0.0,0.0,0.0,0.0004663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002509,0.0037364000000000004,0.0,0.0,0.0,0.0,3.81e-05,0.0,0.0,0.0,0.0,8.86e-05,0.0003878,0.149459,0.0,0.0,0.09004480000000001,0.0,0.0,0.0,0.00028910000000000003,0.0,0.0,0.14007,0.0,0.0,0.0024644000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115646,0.026246099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002358,0.0,0.27487,0.0,0.0,0.0,0.0043414,0.0,0.0,0.0,0.0025844,0.0001457,0.0,0.0,0.0,0.0038555,0.0,"Colitis, Ulcerative"
SRR5983353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017067900000000004,0.0,0.0,0.0044558,0.0,0.0,0.0176853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07693060000000002,0.0,0.0,0.0,0.0387244,0.0,0.017789299999999997,0.0,0.0,0.0,0.0,0.0,0.0349955,0.0,0.0,0.0452284,0.343378,0.0,0.0,0.0003097,0.0,0.0,0.0090858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0997004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29354199999999997,0.0,0.0,0.0,0.0011063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Colitis, Ulcerative"
SRR5983434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630709,0.0008368,0.005303899999999999,0.0,0.0,0.0,0.0104116,0.0,0.0,0.0,0.0,0.033375800000000004,0.0012852,0.0,0.0,0.0025951999999999998,0.0,0.0,1.7899999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18e-05,0.0,0.0150414,0.0,0.0,0.0278527,0.00046689999999999996,0.0,0.0,0.0,0.0,0.0,0.216437,0.0,0.0,0.0025349,0.0,0.0,0.0,0.0037129,0.0,0.0004679,0.0,0.0,0.0044817,0.0169631,0.0,0.0,0.0,0.0,0.0014369,0.0,0.0,0.0,0.0,0.0,0.5870380000000001,0.0,0.0,0.0,2.94e-05,0.0,0.0,0.0,0.0007507999999999999,0.0002453,0.0,0.00026599999999999996,0.0,0.004131,0.0,Crohn Disease
