,taxa,genus,family,order,class
1382,574892,Kriegella,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1383,576341,Halovibrio,Halomonadaceae,Oceanospirillales,Gammaproteobacteria
1384,580880,Amorphus,Rhodobiaceae,Rhizobiales,Alphaproteobacteria
1385,585890,Chitiniphilus,Chromobacteriaceae,Neisseriales,Betaproteobacteria
1386,623276,Maritalea,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria
1387,643217,Afifella,Rhodobiaceae,Rhizobiales,Alphaproteobacteria
1388,644355,Inhella,Burkholderiales Genera incertae sedis,unclassified Burkholderiales,Burkholderiales
1389,65047,Mitsuaria,Burkholderiales Genera incertae sedis,unclassified Burkholderiales,Burkholderiales
1390,656899,Schlesneria,Planctomycetaceae,Planctomycetales,Planctomycetia
1391,659427,Sediminimonas,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1392,66862,Ammoniphilus,Aneurinibacillus group,Paenibacillaceae,Bacillales
1393,669368,Coleofasciculus,Oscillatoriales,Oscillatoriophycideae,Cyanobacteria
1394,670516,Mycobacterium chelonae group,Mycobacterium,Mycobacteriaceae,Corynebacteriales
1395,69959,Rhodospira,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria
1396,73778,Methylocaldum,Methylococcaceae,Methylococcales,Gammaproteobacteria
1397,741759,Tomitella,unclassified Corynebacteriales,Corynebacteriales,Actinobacteria
1398,745153,Umboniibacter,Cellvibrionaceae,Cellvibrionales,Gammaproteobacteria
1399,75654,Duganella,Oxalobacteraceae,Burkholderiales,Betaproteobacteria
1400,77583,Craurococcus,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
1401,77674,Paracraurococcus,Acetobacteraceae,Rhodospirillales,Alphaproteobacteria
1402,81463,Anaeromusa,Sporomusaceae,Selenomonadales,Negativicutes
1403,82202,Centipeda,Selenomonadaceae,Selenomonadales,Negativicutes
1404,82984,Pragia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
1405,83614,Luteimonas,Xanthomonadaceae,Xanthomonadales,Gammaproteobacteria
1406,85043,Williamsia,Williamsiaceae,Corynebacteriales,Actinobacteria
1407,863253,Marinicella,Alcanivoracaceae,Oceanospirillales,Gammaproteobacteria
1408,926359,Natronoarchaeum,Halobacteriaceae,Halobacteriales,Halobacteria
1409,93682,Roseivivax,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria
1410,99479,Tetrasphaera,Intrasporangiaceae,Micrococcales,Actinobacteria
1411,101191,Methanomethylovorans,Methanosarcinaceae,Methanosarcinales,Methanomicrobia
1412,1051898,Actimicrobium,Oxalobacteraceae,Burkholderiales,Betaproteobacteria
1413,106591,Ensifer,Sinorhizobium/Ensifer group,Rhizobiaceae,Rhizobiales
1414,1069494,Trueperella,Actinomycetaceae,Actinomycetales,Actinobacteria
1415,1121251,Cucumibacter,Hyphomicrobiaceae,Rhizobiales,Alphaproteobacteria
1416,117156,Actinopolymorpha,Nocardioidaceae,Propionibacteriales,Actinobacteria
1417,1221880,Psychrobacillus,Bacillaceae,Bacillales,Bacilli
1418,1433999,Domibacillus,Bacillaceae,Bacillales,Bacilli
1419,1572663,Chishuiella,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1420,158876,Yokenella,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria
1421,1849,Actinopolyspora,Actinopolysporaceae,Actinopolysporales,Actinobacteria
1422,225842,Formosa,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1423,227864,Cerasibacillus,Bacillaceae,Bacillales,Bacilli
1424,231454,Dyella,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria
1425,232523,Hylemonella,Comamonadaceae,Burkholderiales,Betaproteobacteria
1426,292486,Avibacterium,Pasteurellaceae,Pasteurellales,Gammaproteobacteria
1427,312063,Azohydromonas,Alcaligenaceae,Burkholderiales,Betaproteobacteria
1428,321315,Sphaerisporangium,Streptosporangiaceae,Streptosporangiales,Actinobacteria
1429,33001,Desulfurella,Desulfurellaceae,Desulfurellales,Deltaproteobacteria
1430,375673,Paraferrimonas,Ferrimonadaceae,Alteromonadales,Gammaproteobacteria
1431,388463,Edaphobacter,Acidobacteriaceae,Acidobacteriales,Acidobacteriia
1432,402649,Actinomycetospora,Pseudonocardiaceae,Pseudonocardiales,Actinobacteria
1433,42734,Thermopallium,Thermotogaceae,Thermotogales,Thermotogae
1434,427753,Humibacter,Microbacteriaceae,Micrococcales,Actinobacteria
1435,461,Fluoribacter,Legionellaceae,Legionellales,Gammaproteobacteria
1436,465,Tatlockia,Legionellaceae,Legionellales,Gammaproteobacteria
1437,561367,Salinimicrobium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1438,633413,Pseudozobellia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1439,78328,Coenonia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia
1440,79598,Heliorestis,Heliobacteriaceae,Clostridiales,Clostridia
1441,85077,Isochromatium,Chromatiaceae,Chromatiales,Gammaproteobacteria
1442,1522429,Lihuaxuella,Thermoactinomycetaceae,Bacillales,Bacilli
1443,214904,Tepidibacter,Peptostreptococcaceae,Clostridiales,Clostridia
1444,52607,Xenococcus,Pleurocapsales,Cyanobacteria,Cyanobacteria/Melainabacteria group
1445,72173,Citromicrobium,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria
1446,700450,Siphonobacter,Cytophagaceae,Cytophagales,Cytophagia
